ORF	contig	bin
Ga0196617_10001344	Ga0196617_100013	TISS1
Ga0196617_10001345	Ga0196617_100013	TISS1
Ga0196617_10001346	Ga0196617_100013	TISS1
Ga0196617_10001347	Ga0196617_100013	TISS1
Ga0196617_10001348	Ga0196617_100013	TISS1
Ga0196617_10001349	Ga0196617_100013	TISS1
Ga0196617_10001350	Ga0196617_100013	TISS1
Ga0196617_10001351	Ga0196617_100013	TISS1
Ga0196617_10001352	Ga0196617_100013	TISS1
Ga0196617_10001353	Ga0196617_100013	TISS1
Ga0196617_10001354	Ga0196617_100013	TISS1
Ga0196617_10001355	Ga0196617_100013	TISS1
Ga0196617_10001356	Ga0196617_100013	TISS1
Ga0196617_10001357	Ga0196617_100013	TISS1
Ga0196617_10001358	Ga0196617_100013	TISS1
Ga0196617_10001359	Ga0196617_100013	TISS1
Ga0196617_10001360	Ga0196617_100013	TISS1
Ga0196617_10001361	Ga0196617_100013	TISS1
Ga0196617_10001362	Ga0196617_100013	TISS1
Ga0196617_10001363	Ga0196617_100013	TISS1
Ga0196617_10001364	Ga0196617_100013	TISS1
Ga0196617_10001365	Ga0196617_100013	TISS1
Ga0196617_10001366	Ga0196617_100013	TISS1
Ga0196617_10001367	Ga0196617_100013	TISS1
Ga0196617_10001368	Ga0196617_100013	TISS1
Ga0196617_10001369	Ga0196617_100013	TISS1
Ga0196617_10001370	Ga0196617_100013	TISS1
Ga0196617_10001371	Ga0196617_100013	TISS1
Ga0196617_10001372	Ga0196617_100013	TISS1
Ga0196617_10001373	Ga0196617_100013	TISS1
Ga0196617_10001374	Ga0196617_100013	TISS1
Ga0196617_10001375	Ga0196617_100013	TISS1
Ga0196617_10001376	Ga0196617_100013	TISS1
Ga0196617_10001377	Ga0196617_100013	TISS1
Ga0196617_10001378	Ga0196617_100013	TISS1
Ga0196617_10001379	Ga0196617_100013	TISS1
Ga0196617_10001380	Ga0196617_100013	TISS1
Ga0196617_10001381	Ga0196617_100013	TISS1
Ga0196617_10001382	Ga0196617_100013	TISS1
Ga0196617_10001383	Ga0196617_100013	TISS1
Ga0196617_10001384	Ga0196617_100013	TISS1
Ga0196617_10001385	Ga0196617_100013	TISS1
Ga0196617_10001386	Ga0196617_100013	TISS1
Ga0196617_10001387	Ga0196617_100013	TISS1
Ga0196617_10001388	Ga0196617_100013	TISS1
Ga0196617_10001389	Ga0196617_100013	TISS1
Ga0196617_10001390	Ga0196617_100013	TISS1
Ga0196617_10001391	Ga0196617_100013	TISS1
Ga0196617_10001392	Ga0196617_100013	TISS1
Ga0196617_10001393	Ga0196617_100013	TISS1
Ga0196617_10001394	Ga0196617_100013	TISS1
Ga0196617_10001395	Ga0196617_100013	TISS1
Ga0196617_10001396	Ga0196617_100013	TISS1
Ga0196617_10001397	Ga0196617_100013	TISS1
Ga0196617_10001398	Ga0196617_100013	TISS1
Ga0196617_10001399	Ga0196617_100013	TISS1
Ga0196617_100013100	Ga0196617_100013	TISS1
Ga0196617_100013101	Ga0196617_100013	TISS1
Ga0196617_100013102	Ga0196617_100013	TISS1
Ga0196617_100013103	Ga0196617_100013	TISS1
Ga0196617_100013104	Ga0196617_100013	TISS1
Ga0196617_100013105	Ga0196617_100013	TISS1
Ga0196617_100013106	Ga0196617_100013	TISS1
Ga0196617_100013107	Ga0196617_100013	TISS1
Ga0196617_100013108	Ga0196617_100013	TISS1
Ga0196617_100013109	Ga0196617_100013	TISS1
Ga0196617_100013110	Ga0196617_100013	TISS1
Ga0196617_100013111	Ga0196617_100013	TISS1
Ga0196617_100013112	Ga0196617_100013	TISS1
Ga0196617_100013113	Ga0196617_100013	TISS1
Ga0196617_100013114	Ga0196617_100013	TISS1
Ga0196617_100013115	Ga0196617_100013	TISS1
Ga0196617_100013116	Ga0196617_100013	TISS1
Ga0196617_100013117	Ga0196617_100013	TISS1
Ga0196617_100013118	Ga0196617_100013	TISS1
Ga0196617_100013119	Ga0196617_100013	TISS1
Ga0196617_100013120	Ga0196617_100013	TISS1
Ga0196617_100013121	Ga0196617_100013	TISS1
Ga0196617_100013122	Ga0196617_100013	TISS1
Ga0196617_100013123	Ga0196617_100013	TISS1
Ga0196617_100013124	Ga0196617_100013	TISS1
Ga0196617_100013125	Ga0196617_100013	TISS1
Ga0196617_100013126	Ga0196617_100013	TISS1
Ga0196617_100013127	Ga0196617_100013	TISS1
Ga0196617_100013128	Ga0196617_100013	TISS1
Ga0196617_100013129	Ga0196617_100013	TISS1
Ga0196617_100013130	Ga0196617_100013	TISS1
Ga0196617_100013131	Ga0196617_100013	TISS1
Ga0196617_100013132	Ga0196617_100013	TISS1
Ga0196617_100013133	Ga0196617_100013	TISS1
Ga0196617_100013134	Ga0196617_100013	TISS1
Ga0196617_100013135	Ga0196617_100013	TISS1
Ga0196617_100013136	Ga0196617_100013	TISS1
Ga0196617_100013137	Ga0196617_100013	TISS1
Ga0196617_100013138	Ga0196617_100013	TISS1
Ga0196617_100013139	Ga0196617_100013	TISS1
Ga0196617_100013140	Ga0196617_100013	TISS1
Ga0196617_100013141	Ga0196617_100013	TISS1
Ga0196617_100013142	Ga0196617_100013	TISS1
Ga0196617_100013143	Ga0196617_100013	TISS1
Ga0196617_100013144	Ga0196617_100013	TISS1
Ga0196617_100013145	Ga0196617_100013	TISS1
Ga0196617_100013146	Ga0196617_100013	TISS1
Ga0196617_100013147	Ga0196617_100013	TISS1
Ga0196617_100013148	Ga0196617_100013	TISS1
Ga0196617_100013149	Ga0196617_100013	TISS1
Ga0196617_100013150	Ga0196617_100013	TISS1
Ga0196617_100013151	Ga0196617_100013	TISS1
Ga0196617_100013152	Ga0196617_100013	TISS1
Ga0196617_100013153	Ga0196617_100013	TISS1
Ga0196617_100013154	Ga0196617_100013	TISS1
Ga0196617_100013155	Ga0196617_100013	TISS1
Ga0196617_100013156	Ga0196617_100013	TISS1
Ga0196617_100013157	Ga0196617_100013	TISS1
Ga0196617_100013158	Ga0196617_100013	TISS1
Ga0196617_100013159	Ga0196617_100013	TISS1
Ga0196617_100013160	Ga0196617_100013	TISS1
Ga0196617_100013161	Ga0196617_100013	TISS1
Ga0196617_100013162	Ga0196617_100013	TISS1
Ga0196617_100013163	Ga0196617_100013	TISS1
Ga0196617_100013164	Ga0196617_100013	TISS1
Ga0196617_100013165	Ga0196617_100013	TISS1
Ga0196617_100013166	Ga0196617_100013	TISS1
Ga0196617_100013167	Ga0196617_100013	TISS1
Ga0196617_100013168	Ga0196617_100013	TISS1
Ga0196617_100013169	Ga0196617_100013	TISS1
Ga0196617_100013170	Ga0196617_100013	TISS1
Ga0196617_100013171	Ga0196617_100013	TISS1
Ga0196617_100013172	Ga0196617_100013	TISS1
Ga0196617_100013173	Ga0196617_100013	TISS1
Ga0196617_100013174	Ga0196617_100013	TISS1
Ga0196617_100013175	Ga0196617_100013	TISS1
Ga0196617_100013176	Ga0196617_100013	TISS1
Ga0196617_100013177	Ga0196617_100013	TISS1
Ga0196617_100013178	Ga0196617_100013	TISS1
Ga0196617_100013179	Ga0196617_100013	TISS1
Ga0196617_100013180	Ga0196617_100013	TISS1
Ga0196617_100013181	Ga0196617_100013	TISS1
Ga0196617_100013182	Ga0196617_100013	TISS1
Ga0196617_100013183	Ga0196617_100013	TISS1
Ga0196617_100013184	Ga0196617_100013	TISS1
Ga0196617_100013185	Ga0196617_100013	TISS1
Ga0196617_100013186	Ga0196617_100013	TISS1
Ga0196617_100013187	Ga0196617_100013	TISS1
Ga0196617_100013188	Ga0196617_100013	TISS1
Ga0196617_100013189	Ga0196617_100013	TISS1
Ga0196617_100013190	Ga0196617_100013	TISS1
Ga0196617_100013191	Ga0196617_100013	TISS1
Ga0196617_100013192	Ga0196617_100013	TISS1
Ga0196617_100013193	Ga0196617_100013	TISS1
Ga0196617_100013194	Ga0196617_100013	TISS1
Ga0196617_100013195	Ga0196617_100013	TISS1
Ga0196617_100013196	Ga0196617_100013	TISS1
Ga0196617_100013197	Ga0196617_100013	TISS1
Ga0196617_100013198	Ga0196617_100013	TISS1
Ga0196617_100013199	Ga0196617_100013	TISS1
Ga0196617_100013200	Ga0196617_100013	TISS1
Ga0196617_100013201	Ga0196617_100013	TISS1
Ga0196617_100013202	Ga0196617_100013	TISS1
Ga0196617_100013203	Ga0196617_100013	TISS1
Ga0196617_100013204	Ga0196617_100013	TISS1
Ga0196617_100013205	Ga0196617_100013	TISS1
Ga0196617_100013206	Ga0196617_100013	TISS1
Ga0196617_100013207	Ga0196617_100013	TISS1
Ga0196617_100013208	Ga0196617_100013	TISS1
Ga0196617_100013209	Ga0196617_100013	TISS1
Ga0196617_100013210	Ga0196617_100013	TISS1
Ga0196617_1000141	Ga0196617_100014	RCLO1
Ga0196617_1000142	Ga0196617_100014	RCLO1
Ga0196617_1000143	Ga0196617_100014	RCLO1
Ga0196617_1000144	Ga0196617_100014	RCLO1
Ga0196617_1000145	Ga0196617_100014	RCLO1
Ga0196617_1000146	Ga0196617_100014	RCLO1
Ga0196617_1000147	Ga0196617_100014	RCLO1
Ga0196617_1000148	Ga0196617_100014	RCLO1
Ga0196617_1000149	Ga0196617_100014	RCLO1
Ga0196617_10001410	Ga0196617_100014	RCLO1
Ga0196617_10001411	Ga0196617_100014	RCLO1
Ga0196617_10001412	Ga0196617_100014	RCLO1
Ga0196617_10001413	Ga0196617_100014	RCLO1
Ga0196617_10001414	Ga0196617_100014	RCLO1
Ga0196617_10001415	Ga0196617_100014	RCLO1
Ga0196617_10001416	Ga0196617_100014	RCLO1
Ga0196617_10001417	Ga0196617_100014	RCLO1
Ga0196617_10001418	Ga0196617_100014	RCLO1
Ga0196617_10001419	Ga0196617_100014	RCLO1
Ga0196617_10001420	Ga0196617_100014	RCLO1
Ga0196617_10001421	Ga0196617_100014	RCLO1
Ga0196617_10001422	Ga0196617_100014	RCLO1
Ga0196617_10001423	Ga0196617_100014	RCLO1
Ga0196617_10001424	Ga0196617_100014	RCLO1
Ga0196617_10001425	Ga0196617_100014	RCLO1
Ga0196617_10001426	Ga0196617_100014	RCLO1
Ga0196617_10001427	Ga0196617_100014	RCLO1
Ga0196617_10001428	Ga0196617_100014	RCLO1
Ga0196617_10001429	Ga0196617_100014	RCLO1
Ga0196617_10001430	Ga0196617_100014	RCLO1
Ga0196617_10001431	Ga0196617_100014	RCLO1
Ga0196617_10001432	Ga0196617_100014	RCLO1
Ga0196617_10001433	Ga0196617_100014	RCLO1
Ga0196617_10001434	Ga0196617_100014	RCLO1
Ga0196617_10001435	Ga0196617_100014	RCLO1
Ga0196617_10001436	Ga0196617_100014	RCLO1
Ga0196617_10001437	Ga0196617_100014	RCLO1
Ga0196617_10001438	Ga0196617_100014	RCLO1
Ga0196617_10001439	Ga0196617_100014	RCLO1
Ga0196617_10001440	Ga0196617_100014	RCLO1
Ga0196617_10001441	Ga0196617_100014	RCLO1
Ga0196617_10001442	Ga0196617_100014	RCLO1
Ga0196617_10001443	Ga0196617_100014	RCLO1
Ga0196617_10001444	Ga0196617_100014	RCLO1
Ga0196617_10001445	Ga0196617_100014	RCLO1
Ga0196617_10001446	Ga0196617_100014	RCLO1
Ga0196617_10001447	Ga0196617_100014	RCLO1
Ga0196617_10001448	Ga0196617_100014	RCLO1
Ga0196617_10001449	Ga0196617_100014	RCLO1
Ga0196617_10001450	Ga0196617_100014	RCLO1
Ga0196617_10001451	Ga0196617_100014	RCLO1
Ga0196617_10001452	Ga0196617_100014	RCLO1
Ga0196617_10001453	Ga0196617_100014	RCLO1
Ga0196617_10001454	Ga0196617_100014	RCLO1
Ga0196617_10001455	Ga0196617_100014	RCLO1
Ga0196617_10001456	Ga0196617_100014	RCLO1
Ga0196617_10001457	Ga0196617_100014	RCLO1
Ga0196617_10001458	Ga0196617_100014	RCLO1
Ga0196617_10001459	Ga0196617_100014	RCLO1
Ga0196617_10001460	Ga0196617_100014	RCLO1
Ga0196617_10001461	Ga0196617_100014	RCLO1
Ga0196617_10001462	Ga0196617_100014	RCLO1
Ga0196617_10001463	Ga0196617_100014	RCLO1
Ga0196617_10001464	Ga0196617_100014	RCLO1
Ga0196617_10001465	Ga0196617_100014	RCLO1
Ga0196617_10001466	Ga0196617_100014	RCLO1
Ga0196617_10001467	Ga0196617_100014	RCLO1
Ga0196617_10001468	Ga0196617_100014	RCLO1
Ga0196617_10001469	Ga0196617_100014	RCLO1
Ga0196617_10001470	Ga0196617_100014	RCLO1
Ga0196617_10001471	Ga0196617_100014	RCLO1
Ga0196617_10001472	Ga0196617_100014	RCLO1
Ga0196617_10001473	Ga0196617_100014	RCLO1
Ga0196617_10001474	Ga0196617_100014	RCLO1
Ga0196617_10001475	Ga0196617_100014	RCLO1
Ga0196617_10001476	Ga0196617_100014	RCLO1
Ga0196617_10001477	Ga0196617_100014	RCLO1
Ga0196617_10001478	Ga0196617_100014	RCLO1
Ga0196617_10001479	Ga0196617_100014	RCLO1
Ga0196617_10001480	Ga0196617_100014	RCLO1
Ga0196617_10001481	Ga0196617_100014	RCLO1
Ga0196617_10001482	Ga0196617_100014	RCLO1
Ga0196617_10001483	Ga0196617_100014	RCLO1
Ga0196617_10001484	Ga0196617_100014	RCLO1
Ga0196617_10001485	Ga0196617_100014	RCLO1
Ga0196617_10001486	Ga0196617_100014	RCLO1
Ga0196617_10001487	Ga0196617_100014	RCLO1
Ga0196617_10001488	Ga0196617_100014	RCLO1
Ga0196617_10001489	Ga0196617_100014	RCLO1
Ga0196617_10001490	Ga0196617_100014	RCLO1
Ga0196617_10001491	Ga0196617_100014	RCLO1
Ga0196617_10001492	Ga0196617_100014	RCLO1
Ga0196617_10001493	Ga0196617_100014	RCLO1
Ga0196617_10001494	Ga0196617_100014	RCLO1
Ga0196617_10001495	Ga0196617_100014	RCLO1
Ga0196617_10001496	Ga0196617_100014	RCLO1
Ga0196617_10001497	Ga0196617_100014	RCLO1
Ga0196617_10001498	Ga0196617_100014	RCLO1
Ga0196617_10001499	Ga0196617_100014	RCLO1
Ga0196617_100014100	Ga0196617_100014	RCLO1
Ga0196617_100014101	Ga0196617_100014	RCLO1
Ga0196617_100014102	Ga0196617_100014	RCLO1
Ga0196617_100014103	Ga0196617_100014	RCLO1
Ga0196617_100014104	Ga0196617_100014	RCLO1
Ga0196617_100014105	Ga0196617_100014	RCLO1
Ga0196617_100014106	Ga0196617_100014	RCLO1
Ga0196617_100014107	Ga0196617_100014	RCLO1
Ga0196617_100014108	Ga0196617_100014	RCLO1
Ga0196617_100014109	Ga0196617_100014	RCLO1
Ga0196617_100014110	Ga0196617_100014	RCLO1
Ga0196617_100014111	Ga0196617_100014	RCLO1
Ga0196617_100014112	Ga0196617_100014	RCLO1
Ga0196617_100014113	Ga0196617_100014	RCLO1
Ga0196617_100014114	Ga0196617_100014	RCLO1
Ga0196617_100014115	Ga0196617_100014	RCLO1
Ga0196617_100014116	Ga0196617_100014	RCLO1
Ga0196617_100014117	Ga0196617_100014	RCLO1
Ga0196617_100014118	Ga0196617_100014	RCLO1
Ga0196617_100014119	Ga0196617_100014	RCLO1
Ga0196617_100014120	Ga0196617_100014	RCLO1
Ga0196617_100014121	Ga0196617_100014	RCLO1
Ga0196617_100014122	Ga0196617_100014	RCLO1
Ga0196617_100014123	Ga0196617_100014	RCLO1
Ga0196617_100014124	Ga0196617_100014	RCLO1
Ga0196617_100014125	Ga0196617_100014	RCLO1
Ga0196617_100014126	Ga0196617_100014	RCLO1
Ga0196617_100014127	Ga0196617_100014	RCLO1
Ga0196617_100014128	Ga0196617_100014	RCLO1
Ga0196617_100014129	Ga0196617_100014	RCLO1
Ga0196617_100014130	Ga0196617_100014	RCLO1
Ga0196617_100014131	Ga0196617_100014	RCLO1
Ga0196617_100014132	Ga0196617_100014	RCLO1
Ga0196617_100014133	Ga0196617_100014	RCLO1
Ga0196617_100014134	Ga0196617_100014	RCLO1
Ga0196617_100014135	Ga0196617_100014	RCLO1
Ga0196617_100014136	Ga0196617_100014	RCLO1
Ga0196617_100014137	Ga0196617_100014	RCLO1
Ga0196617_100014138	Ga0196617_100014	RCLO1
Ga0196617_100014139	Ga0196617_100014	RCLO1
Ga0196617_100014140	Ga0196617_100014	RCLO1
Ga0196617_100014141	Ga0196617_100014	RCLO1
Ga0196617_100014142	Ga0196617_100014	RCLO1
Ga0196617_100014143	Ga0196617_100014	RCLO1
Ga0196617_100014144	Ga0196617_100014	RCLO1
Ga0196617_100014145	Ga0196617_100014	RCLO1
Ga0196617_100014146	Ga0196617_100014	RCLO1
Ga0196617_100014147	Ga0196617_100014	RCLO1
Ga0196617_100014148	Ga0196617_100014	RCLO1
Ga0196617_100014149	Ga0196617_100014	RCLO1
Ga0196617_100014150	Ga0196617_100014	RCLO1
Ga0196617_100014151	Ga0196617_100014	RCLO1
Ga0196617_100014152	Ga0196617_100014	RCLO1
Ga0196617_100014153	Ga0196617_100014	RCLO1
Ga0196617_100014154	Ga0196617_100014	RCLO1
Ga0196617_100014155	Ga0196617_100014	RCLO1
Ga0196617_100014156	Ga0196617_100014	RCLO1
Ga0196617_100014157	Ga0196617_100014	RCLO1
Ga0196617_100014158	Ga0196617_100014	RCLO1
Ga0196617_100014159	Ga0196617_100014	RCLO1
Ga0196617_100014160	Ga0196617_100014	RCLO1
Ga0196617_100014161	Ga0196617_100014	RCLO1
Ga0196617_100014162	Ga0196617_100014	RCLO1
Ga0196617_100014163	Ga0196617_100014	RCLO1
Ga0196617_100014164	Ga0196617_100014	RCLO1
Ga0196617_100014165	Ga0196617_100014	RCLO1
Ga0196617_100014166	Ga0196617_100014	RCLO1
Ga0196617_100014167	Ga0196617_100014	RCLO1
Ga0196617_100014168	Ga0196617_100014	RCLO1
Ga0196617_1000151	Ga0196617_100015	CLOS1
Ga0196617_1000152	Ga0196617_100015	CLOS1
Ga0196617_1000153	Ga0196617_100015	CLOS1
Ga0196617_1000154	Ga0196617_100015	CLOS1
Ga0196617_1000155	Ga0196617_100015	CLOS1
Ga0196617_1000156	Ga0196617_100015	CLOS1
Ga0196617_1000157	Ga0196617_100015	CLOS1
Ga0196617_1000158	Ga0196617_100015	CLOS1
Ga0196617_1000159	Ga0196617_100015	CLOS1
Ga0196617_10001510	Ga0196617_100015	CLOS1
Ga0196617_10001511	Ga0196617_100015	CLOS1
Ga0196617_10001512	Ga0196617_100015	CLOS1
Ga0196617_10001513	Ga0196617_100015	CLOS1
Ga0196617_10001514	Ga0196617_100015	CLOS1
Ga0196617_10001515	Ga0196617_100015	CLOS1
Ga0196617_10001516	Ga0196617_100015	CLOS1
Ga0196617_10001517	Ga0196617_100015	CLOS1
Ga0196617_10001518	Ga0196617_100015	CLOS1
Ga0196617_10001519	Ga0196617_100015	CLOS1
Ga0196617_10001520	Ga0196617_100015	CLOS1
Ga0196617_10001521	Ga0196617_100015	CLOS1
Ga0196617_10001522	Ga0196617_100015	CLOS1
Ga0196617_10001523	Ga0196617_100015	CLOS1
Ga0196617_10001524	Ga0196617_100015	CLOS1
Ga0196617_10001525	Ga0196617_100015	CLOS1
Ga0196617_10001526	Ga0196617_100015	CLOS1
Ga0196617_10001527	Ga0196617_100015	CLOS1
Ga0196617_10001528	Ga0196617_100015	CLOS1
Ga0196617_10001529	Ga0196617_100015	CLOS1
Ga0196617_10001530	Ga0196617_100015	CLOS1
Ga0196617_10001531	Ga0196617_100015	CLOS1
Ga0196617_10001532	Ga0196617_100015	CLOS1
Ga0196617_10001533	Ga0196617_100015	CLOS1
Ga0196617_10001534	Ga0196617_100015	CLOS1
Ga0196617_10001535	Ga0196617_100015	CLOS1
Ga0196617_10001536	Ga0196617_100015	CLOS1
Ga0196617_10001537	Ga0196617_100015	CLOS1
Ga0196617_10001538	Ga0196617_100015	CLOS1
Ga0196617_10001539	Ga0196617_100015	CLOS1
Ga0196617_10001540	Ga0196617_100015	CLOS1
Ga0196617_10001541	Ga0196617_100015	CLOS1
Ga0196617_10001542	Ga0196617_100015	CLOS1
Ga0196617_10001543	Ga0196617_100015	CLOS1
Ga0196617_10001544	Ga0196617_100015	CLOS1
Ga0196617_10001545	Ga0196617_100015	CLOS1
Ga0196617_10001546	Ga0196617_100015	CLOS1
Ga0196617_10001547	Ga0196617_100015	CLOS1
Ga0196617_10001548	Ga0196617_100015	CLOS1
Ga0196617_10001549	Ga0196617_100015	CLOS1
Ga0196617_10001550	Ga0196617_100015	CLOS1
Ga0196617_10001551	Ga0196617_100015	CLOS1
Ga0196617_10001552	Ga0196617_100015	CLOS1
Ga0196617_10001553	Ga0196617_100015	CLOS1
Ga0196617_10001554	Ga0196617_100015	CLOS1
Ga0196617_10001555	Ga0196617_100015	CLOS1
Ga0196617_10001556	Ga0196617_100015	CLOS1
Ga0196617_10001557	Ga0196617_100015	CLOS1
Ga0196617_10001558	Ga0196617_100015	CLOS1
Ga0196617_10001559	Ga0196617_100015	CLOS1
Ga0196617_10001560	Ga0196617_100015	CLOS1
Ga0196617_10001561	Ga0196617_100015	CLOS1
Ga0196617_10001562	Ga0196617_100015	CLOS1
Ga0196617_10001563	Ga0196617_100015	CLOS1
Ga0196617_10001564	Ga0196617_100015	CLOS1
Ga0196617_10001565	Ga0196617_100015	CLOS1
Ga0196617_10001566	Ga0196617_100015	CLOS1
Ga0196617_10001567	Ga0196617_100015	CLOS1
Ga0196617_10001568	Ga0196617_100015	CLOS1
Ga0196617_10001569	Ga0196617_100015	CLOS1
Ga0196617_10001570	Ga0196617_100015	CLOS1
Ga0196617_10001571	Ga0196617_100015	CLOS1
Ga0196617_10001572	Ga0196617_100015	CLOS1
Ga0196617_10001573	Ga0196617_100015	CLOS1
Ga0196617_10001574	Ga0196617_100015	CLOS1
Ga0196617_10001575	Ga0196617_100015	CLOS1
Ga0196617_10001576	Ga0196617_100015	CLOS1
Ga0196617_10001577	Ga0196617_100015	CLOS1
Ga0196617_10001578	Ga0196617_100015	CLOS1
Ga0196617_10001579	Ga0196617_100015	CLOS1
Ga0196617_10001580	Ga0196617_100015	CLOS1
Ga0196617_10001581	Ga0196617_100015	CLOS1
Ga0196617_10001582	Ga0196617_100015	CLOS1
Ga0196617_10001583	Ga0196617_100015	CLOS1
Ga0196617_10001584	Ga0196617_100015	CLOS1
Ga0196617_10001585	Ga0196617_100015	CLOS1
Ga0196617_10001586	Ga0196617_100015	CLOS1
Ga0196617_10001587	Ga0196617_100015	CLOS1
Ga0196617_10001588	Ga0196617_100015	CLOS1
Ga0196617_10001589	Ga0196617_100015	CLOS1
Ga0196617_10001590	Ga0196617_100015	CLOS1
Ga0196617_10001591	Ga0196617_100015	CLOS1
Ga0196617_10001592	Ga0196617_100015	CLOS1
Ga0196617_10001593	Ga0196617_100015	CLOS1
Ga0196617_10001594	Ga0196617_100015	CLOS1
Ga0196617_10001595	Ga0196617_100015	CLOS1
Ga0196617_10001596	Ga0196617_100015	CLOS1
Ga0196617_10001597	Ga0196617_100015	CLOS1
Ga0196617_10001598	Ga0196617_100015	CLOS1
Ga0196617_10001599	Ga0196617_100015	CLOS1
Ga0196617_100015100	Ga0196617_100015	CLOS1
Ga0196617_100015101	Ga0196617_100015	CLOS1
Ga0196617_100015102	Ga0196617_100015	CLOS1
Ga0196617_100015103	Ga0196617_100015	CLOS1
Ga0196617_100015104	Ga0196617_100015	CLOS1
Ga0196617_100015105	Ga0196617_100015	CLOS1
Ga0196617_100015106	Ga0196617_100015	CLOS1
Ga0196617_100015107	Ga0196617_100015	CLOS1
Ga0196617_100015108	Ga0196617_100015	CLOS1
Ga0196617_100015109	Ga0196617_100015	CLOS1
Ga0196617_100015110	Ga0196617_100015	CLOS1
Ga0196617_100015111	Ga0196617_100015	CLOS1
Ga0196617_100015112	Ga0196617_100015	CLOS1
Ga0196617_100015113	Ga0196617_100015	CLOS1
Ga0196617_100015114	Ga0196617_100015	CLOS1
Ga0196617_100015115	Ga0196617_100015	CLOS1
Ga0196617_100015116	Ga0196617_100015	CLOS1
Ga0196617_100015117	Ga0196617_100015	CLOS1
Ga0196617_100015118	Ga0196617_100015	CLOS1
Ga0196617_100015119	Ga0196617_100015	CLOS1
Ga0196617_100015120	Ga0196617_100015	CLOS1
Ga0196617_100015121	Ga0196617_100015	CLOS1
Ga0196617_100015122	Ga0196617_100015	CLOS1
Ga0196617_100015123	Ga0196617_100015	CLOS1
Ga0196617_100015124	Ga0196617_100015	CLOS1
Ga0196617_100015125	Ga0196617_100015	CLOS1
Ga0196617_100015126	Ga0196617_100015	CLOS1
Ga0196617_100015127	Ga0196617_100015	CLOS1
Ga0196617_100015128	Ga0196617_100015	CLOS1
Ga0196617_100015129	Ga0196617_100015	CLOS1
Ga0196617_100015130	Ga0196617_100015	CLOS1
Ga0196617_100015131	Ga0196617_100015	CLOS1
Ga0196617_100015132	Ga0196617_100015	CLOS1
Ga0196617_100015133	Ga0196617_100015	CLOS1
Ga0196617_100015134	Ga0196617_100015	CLOS1
Ga0196617_100015135	Ga0196617_100015	CLOS1
Ga0196617_100015136	Ga0196617_100015	CLOS1
Ga0196617_100015137	Ga0196617_100015	CLOS1
Ga0196617_100015138	Ga0196617_100015	CLOS1
Ga0196617_100015139	Ga0196617_100015	CLOS1
Ga0196617_100015140	Ga0196617_100015	CLOS1
Ga0196617_100015141	Ga0196617_100015	CLOS1
Ga0196617_100015142	Ga0196617_100015	CLOS1
Ga0196617_100015143	Ga0196617_100015	CLOS1
Ga0196617_100015144	Ga0196617_100015	CLOS1
Ga0196617_100015145	Ga0196617_100015	CLOS1
Ga0196617_100015146	Ga0196617_100015	CLOS1
Ga0196617_100015147	Ga0196617_100015	CLOS1
Ga0196617_100015148	Ga0196617_100015	CLOS1
Ga0196617_100015149	Ga0196617_100015	CLOS1
Ga0196617_100015150	Ga0196617_100015	CLOS1
Ga0196617_100015151	Ga0196617_100015	CLOS1
Ga0196617_100015152	Ga0196617_100015	CLOS1
Ga0196617_100015153	Ga0196617_100015	CLOS1
Ga0196617_100015154	Ga0196617_100015	CLOS1
Ga0196617_100015155	Ga0196617_100015	CLOS1
Ga0196617_100015156	Ga0196617_100015	CLOS1
Ga0196617_1000161	Ga0196617_100016	RCLO1
Ga0196617_1000162	Ga0196617_100016	RCLO1
Ga0196617_1000163	Ga0196617_100016	RCLO1
Ga0196617_1000164	Ga0196617_100016	RCLO1
Ga0196617_1000165	Ga0196617_100016	RCLO1
Ga0196617_1000166	Ga0196617_100016	RCLO1
Ga0196617_1000167	Ga0196617_100016	RCLO1
Ga0196617_1000168	Ga0196617_100016	RCLO1
Ga0196617_1000169	Ga0196617_100016	RCLO1
Ga0196617_10001610	Ga0196617_100016	RCLO1
Ga0196617_10001611	Ga0196617_100016	RCLO1
Ga0196617_10001612	Ga0196617_100016	RCLO1
Ga0196617_10001613	Ga0196617_100016	RCLO1
Ga0196617_10001614	Ga0196617_100016	RCLO1
Ga0196617_10001615	Ga0196617_100016	RCLO1
Ga0196617_10001616	Ga0196617_100016	RCLO1
Ga0196617_10001617	Ga0196617_100016	RCLO1
Ga0196617_10001618	Ga0196617_100016	RCLO1
Ga0196617_10001619	Ga0196617_100016	RCLO1
Ga0196617_10001620	Ga0196617_100016	RCLO1
Ga0196617_10001621	Ga0196617_100016	RCLO1
Ga0196617_10001622	Ga0196617_100016	RCLO1
Ga0196617_10001623	Ga0196617_100016	RCLO1
Ga0196617_10001624	Ga0196617_100016	RCLO1
Ga0196617_10001625	Ga0196617_100016	RCLO1
Ga0196617_10001626	Ga0196617_100016	RCLO1
Ga0196617_10001627	Ga0196617_100016	RCLO1
Ga0196617_10001628	Ga0196617_100016	RCLO1
Ga0196617_10001629	Ga0196617_100016	RCLO1
Ga0196617_10001630	Ga0196617_100016	RCLO1
Ga0196617_10001631	Ga0196617_100016	RCLO1
Ga0196617_10001632	Ga0196617_100016	RCLO1
Ga0196617_10001633	Ga0196617_100016	RCLO1
